Name,First Name,District,ballotpedia.org,Party,Election,Incumbent,Sex,Date of Birth,Marital Status,Number of children,Race,Ethnicity,Profession,Compensation,Education,Religion,Citizen voting- age population (District),Voters' Average Age (District),female voters,male voters,Race: White,Race: Black/African American,Race: American Indian/Alaskan Native,Race: Asian,Race: Native Hawaiian/or other Pacific Islander,Race: some other race,Etnicity Composition: Hispanic,Ethnic composition: Latino,Ethnic composition: Spanish,Unemployment rate,Median household income (dollars),Poverty rate,Proper helath insurance rate,Highest education achieved on average,,,,,,,,,,,
Belcher,Dan,OK-05,https://ballotpedia.org/Dan_Belcher,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bice,Stephanie,OK-05,https://ballotpedia.org/Stephanie_Bice,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,David,OK-05,https://ballotpedia.org/David_Greene,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill,David,OK-05,https://ballotpedia.org/David_Hill,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob,Oakley,OK-05,https://ballotpedia.org/Oakley_Jacob,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landon,Shelli,OK-05,https://ballotpedia.org/Shelli_Landon,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neese,Terry,OK-05,https://ballotpedia.org/Terry_Neese,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahimi,Miles,OK-05,https://ballotpedia.org/Miles_Rahimi,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanSant,Merideth,OK-05,https://ballotpedia.org/Merideth_VanSant,Rep,House,no,,,,,,,,,,,"561,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonamici,Suzanne,OR-01,https://ballotpedia.org/Suzanne_Bonamici,Dem,House,yes,,,,,,,,,,,"606,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barajas,Ricky,OR-01,https://ballotpedia.org/Ricky_Barajas,Dem,House,no,,,,,,,,,,,"606,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Briones,Heidi,OR-01,https://ballotpedia.org/Heidi_Briones,Dem,House,no,,,,,,,,,,,"606,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siebe,Amanda,OR-01,https://ballotpedia.org/Amanda_Siebe,Dem,House,no,,,,,,,,,,,"606,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christensen,Christopher,OR-01,https://ballotpedia.org/Christopher_Christensen,Rep,House,no,,,,,,,,,,,"606,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,Army,OR-01,https://ballotpedia.org/Army_Murray,Rep,House,no,,,,,,,,,,,"606,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heuertz,Nick,OR-02,https://ballotpedia.org/Nick_Heuertz,Dem,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holm,John,OR-02,https://ballotpedia.org/John_Holm,Dem,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard,Jack,OR-02,https://ballotpedia.org/Jack_Howard,Dem,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spenser,Alex,OR-02,https://ballotpedia.org/Alex_Spenser,Dem,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaughn,Chris,OR-02,https://ballotpedia.org/Chris_Vaughn,Dem,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson,Jason,OR-02,https://ballotpedia.org/Jason_Atkinson,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bentz,Cliff,OR-02,https://ballotpedia.org/Cliff_Bentz,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buehler,Knute,OR-02,https://ballotpedia.org/Knute_Buehler,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campbell,David,OR-02,https://ballotpedia.org/David_Campbell,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carey,Glenn,OR-02,https://ballotpedia.org/Glenn_Carey,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crumpacker,Jimmy,OR-02,https://ballotpedia.org/Jimmy_Crumpacker,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fager,Travis,OR-02,https://ballotpedia.org/Travis_Fager,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingston,Justin,OR-02,https://ballotpedia.org/Justin_Livingston,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medenbach,Kenneth,OR-02,https://ballotpedia.org/Kenneth_Medenbach,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberts,Mark,OR-02,https://ballotpedia.org/Mark_Roberts,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith,Jeff,OR-02,https://ballotpedia.org/Jeff_Smith,Rep,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archer,Patrick,OR-02,https://ballotpedia.org/Patrick_Archer,Ind,House,no,,,,,,,,,,,"619,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenauer,Earl,OR-03,https://ballotpedia.org/Earl_Blumenauer,Dem,House,yes,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis,Matthew,OR-03,https://ballotpedia.org/Matthew_Davis,Dem,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee,Albert,OR-03,https://ballotpedia.org/Albert_Lee,Dem,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rand Barnett,Charles,OR-03,https://ballotpedia.org/Charles_Rand Barnett,Dem,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilcox,Dane,OR-03,https://ballotpedia.org/Dane_Wilcox,Dem,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harbour,Joanna,OR-03,https://ballotpedia.org/Joanna_Harbour,Rep,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison,Tom,OR-03,https://ballotpedia.org/Tom_Harrison,Rep,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hecker,Frank,OR-03,https://ballotpedia.org/Frank_Hecker,Rep,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baker,Edward,OR-03,https://ballotpedia.org/Edward_Baker,Nonpartisan,House,no,,,,,,,,,,,"627,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeFazio,Peter,OR-04,https://ballotpedia.org/Peter_DeFazio,Dem,House,yes,Male,,,,,,,,,,"638,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canning,Doyle,OR-04,https://ballotpedia.org/Doyle_Canning,Dem,House,no,,,,,,,,,,,"638,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ijih,Nelson,OR-04,https://ballotpedia.org/Nelson_Ijih,Rep,House,no,,,,,,,,,,,"638,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skarlatos,Alek,OR-04,https://ballotpedia.org/Alek_Skarlatos,Rep,House,no,,,,,,,,,,,"638,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schrader,Kurt,OR-05,https://ballotpedia.org/Kurt_Schrader,Dem,House,yes,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamba,Mark,OR-05,https://ballotpedia.org/Mark_Gamba,Dem,House,no,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reynolds,Blair,OR-05,https://ballotpedia.org/Blair_Reynolds,Dem,House,no,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinkel,G. Shane,OR-05,https://ballotpedia.org/G. Shane_Dinkel,Rep,House,no,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nations,Joey,OR-05,https://ballotpedia.org/Joey_Nations,Rep,House,no,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman,Angela,OR-05,https://ballotpedia.org/Angela_Roman,Rep,House,no,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Courser, Amy,OR-05,https://ballotpedia.org/ Amy_Ryan Courser,Rep,House,no,,,,,,,,,,,"606,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitzpatrick,Brian,PA-01,https://ballotpedia.org/Brian_Fitzpatrick,Rep,House,yes,Male,,,,,,,,,,"544,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meehan,Andrew,PA-01,https://ballotpedia.org/Andrew_Meehan,Rep,House,no,,,,,,,,,,,"544,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finello,Christina,PA-01,https://ballotpedia.org/Christina_Finello,Dem,House,no,,,,,,,,,,,"544,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurwitz,Skylar,PA-01,https://ballotpedia.org/Skylar_Hurwitz,Dem,House,no,,,,,,,,,,,"544,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scheetz,Steve,PA-01,https://ballotpedia.org/Steve_Scheetz,Lib,House,no,,,,,,,,,,,"544,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyle,Brendan,PA-02,https://ballotpedia.org/Brendan_Boyle,Dem,House,yes,,,,,,,,,,,"496,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torres,David,PA-02,https://ballotpedia.org/David_Torres,Rep,House,no,,,,,,,,,,,"496,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evans,Dwight,PA-03,https://ballotpedia.org/Dwight_Evans,Dem,House,yes,,,,,,,,,,,"564,612",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harvey,Michael,PA-03,https://ballotpedia.org/Michael_Harvey,Rep,House,no,,,,,,,,,,,"564,612",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean,Madeleine,PA-04,https://ballotpedia.org/Madeleine_Dean,Dem,House,yes,,,,,,,,,,,"543,723",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnette,Kathy,PA-04,https://ballotpedia.org/Kathy_Barnette,Rep,House,no,,,,,,,,,,,"543,723",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarshish,Joe,PA-04,https://ballotpedia.org/Joe_Tarshish,Ind,House,no,,,,,,,,,,,"543,723",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gay Scanlon,Marie,PA-05,https://ballotpedia.org/Marie_Gay Scanlon,Dem,House,yes,,,,,,,,,,,"519,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanni,Louis,PA-05,https://ballotpedia.org/Louis_Lanni,Dem,House,no,,,,,,,,,,,"519,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,Robert,PA-05,https://ballotpedia.org/Robert_Jordan,Dem,House,no,,,,,,,,,,,"519,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pruett,Dasha,PA-05,https://ballotpedia.org/Dasha_Pruett,Dem,House,no,,,,,,,,,,,"519,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houlahan,Chrissy,PA-06,https://ballotpedia.org/Chrissy_Houlahan,Dem,House,yes,,,,,,,,,,,"522,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmons,John,PA-06,https://ballotpedia.org/John_Emmons,Rep,House,no,,,,,,,,,,,"522,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
McHugh,John H.,PA-06,https://ballotpedia.org/John H._McHugh,Ind,House,no,,,,,,,,,,,"522,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wild,Susan,PA-07,https://ballotpedia.org/Susan_Wild,Dem,House,yes,Female,,,,,,,,,,"552,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browning,Dean,PA-07,https://ballotpedia.org/Dean_Browning,Rep,House,no,,,,,,,,,,,"552,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scheller,Lisa,PA-07,https://ballotpedia.org/Lisa_Scheller,Rep,House,no,,,,,,,,,,,"552,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sayegh,Anthony,PA-07,https://ballotpedia.org/Anthony_Sayegh,Ind,House,no,,,,,,,,,,,"552,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cartwright,Matt,PA-08,https://ballotpedia.org/Matt_Cartwright,Dem,House,yes,Male,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bognet,Jim,PA-08,https://ballotpedia.org/Jim_Bognet,Rep,House,no,,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cammisa,Mikel,PA-08,https://ballotpedia.org/Mikel_Cammisa,Rep,House,no,,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniels,Teddy,PA-08,https://ballotpedia.org/Teddy_Daniels,Rep,House,no,,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Granville,Earl,PA-08,https://ballotpedia.org/Earl_Granville,Rep,House,no,,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haas,Harry,PA-08,https://ballotpedia.org/Harry_Haas,Rep,House,no,,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsicano,Mike,PA-08,https://ballotpedia.org/Mike_Marsicano,Rep,House,no,,,,,,,,,,,"535,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meuser,Dan,PA-09,https://ballotpedia.org/Dan_Meuser,Rep,House,yes,,,,,,,,,,,"555,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quick,Laura,PA-09,https://ballotpedia.org/Laura_Quick,Dem,House,no,,,,,,,,,,,"555,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wegman,Gary,PA-09,https://ballotpedia.org/Gary_Wegman,Dem,House,no,,,,,,,,,,,"555,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perry,Scott,PA-10,https://ballotpedia.org/Scott_Perry,Rep,House,yes,Male,,,,,,,,,,"552,761",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brier,Tom,PA-10,https://ballotpedia.org/Tom_Brier,Dem,House,no,,,,,,,,,,,"552,761",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DePasquale,Eugene,PA-10,https://ballotpedia.org/Eugene_DePasquale,Dem,House,no,,,,,,,,,,,"552,761",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smucker,Lloyd,PA-11,https://ballotpedia.org/Lloyd_Smucker,Rep,House,yes,,,,,,,,,,,"553,568",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daigle,Paul,PA-11,https://ballotpedia.org/Paul_Daigle,Dem,House,no,,,,,,,,,,,"553,568",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammond,Sarah,PA-11,https://ballotpedia.org/Sarah_Hammond,Dem,House,no,,,,,,,,,,,"553,568",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller,Fred,PA-12,https://ballotpedia.org/Fred_Keller,Rep,House,yes,,,,,,,,,,,"551,022",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griffin,Lee,PA-12,https://ballotpedia.org/Lee_Griffin,Dem,House,no,,,,,,,,,,,"551,022",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joyce,John,PA-13,https://ballotpedia.org/John_Joyce,Rep,House,yes,,,,,,,,,,,"545,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowley,Raymond,PA-13,https://ballotpedia.org/Raymond_Rowley,Dem,House,no,,,,,,,,,,,"545,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reschenthaler,Guy,PA-14,https://ballotpedia.org/Guy_Reschenthaler,Rep,House,yes,,,,,,,,,,,"551,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marx,William,PA-14,https://ballotpedia.org/William_Marx,Dem,House,no,,,,,,,,,,,"551,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thompson,Glenn,PA-15,https://ballotpedia.org/Glenn_Thompson,Rep,House,yes,,,,,,,,,,,"548,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williams,Robert,PA-15,https://ballotpedia.org/Robert_Williams,Dem,House,no,,,,,,,,,,,"548,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly,Mike,PA-16,https://ballotpedia.org/Mike_Kelly,Rep,House,yes,,,,,,,,,,,"539,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnibus,Kristy,PA-16,https://ballotpedia.org/Kristy_Gnibus,Dem,House,no,,,,,,,,,,,"539,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamb,Connor,PA-17,https://ballotpedia.org/Connor_Lamb,Dem,House,yes,Male,,,,,,,,,,"559,285",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parnell,Sean,PA-17,https://ballotpedia.org/Sean_Parnell,Rep,House,no,,,,,,,,,,,"559,285",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doyle,Michael,PA-18,https://ballotpedia.org/Michael_Doyle,Dem,House,yes,,,,,,,,,,,"544,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dickinson,Gerald,PA-18,https://ballotpedia.org/Gerald_Dickinson,Dem,House,no,,,,,,,,,,,"544,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Negron,Luke,PA-18,https://ballotpedia.org/Luke_Negron,Rep,House,no,,,,,,,,,,,"544,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vadya,Daniel,PA-18,https://ballotpedia.org/Daniel_Vadya,Ind,House,no,,,,,,,,,,,"544,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,RI-01,https://ballotpedia.org/_Open,Dem,House,no,,,,,,,,,,,"395,409",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wysocki,Frederick,RI-01,https://ballotpedia.org/Frederick_Wysocki,Rep,House,no,,,,,,,,,,,"395,409",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,Jim,RI-02,https://ballotpedia.org/Jim_Langevin,Dem,House,yes,,,,,,,,,,,"407,668",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancia,Robert,RI-02,https://ballotpedia.org/Robert_Lancia,Rep,House,no,,,,,,,,,,,"407,668",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunningham,Joe,SC-01,https://ballotpedia.org/Joe_Cunningham,Dem,House,yes,Male,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frasier,Benjamin,SC-01,https://ballotpedia.org/Benjamin_Frasier,Dem,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covert,Mike,SC-01,https://ballotpedia.org/Mike_Covert,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cox,Chris,SC-01,https://ballotpedia.org/Chris_Cox,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson,Jamison,SC-01,https://ballotpedia.org/Jamison_Johnson,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landing,Kathy,SC-01,https://ballotpedia.org/Kathy_Landing,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mace,Nancy,SC-01,https://ballotpedia.org/Nancy_Mace,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mole,Brad,SC-01,https://ballotpedia.org/Brad_Mole,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norris,Phillip,SC-01,https://ballotpedia.org/Phillip_Norris,Rep,House,no,,,,,,,,,,,"613,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson,Joe,SC-02,https://ballotpedia.org/Joe_Wilson,Rep,House,yes,,,,,,,,,,,"537,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford Boroughs,Adair,SC-02,https://ballotpedia.org/Adair_Ford Boroughs,Dem,House,no,,,,,,,,,,,"537,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathaniel,Lawrence,SC-02,https://ballotpedia.org/Lawrence_Nathaniel,Dem,House,no,,,,,,,,,,,"537,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinha,Viresh,SC-02,https://ballotpedia.org/Viresh_Sinha,Dem,House,no,,,,,,,,,,,"537,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,SC-03,https://ballotpedia.org/_Open,Dem,House,no,,,,,,,,,,,"534,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,SC-03,https://ballotpedia.org/_Open,Rep,House,no,,,,,,,,,,,"534,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timmons,William,SC-04,https://ballotpedia.org/William_Timmons,Rep,House,yes,,,,,,,,,,,"533,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson,Kim,SC-04,https://ballotpedia.org/Kim_Nelson,Dem,House,no,,,,,,,,,,,"533,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorgensen,Jo,SC-04,https://ballotpedia.org/Jo_Jorgensen,Lib,House,no,,,,,,,,,,,"533,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali,Mark,SC-05,https://ballotpedia.org/Mark_Ali,Dem,House,no,,,,,,,,,,,"552,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown,Mauricus,SC-05,https://ballotpedia.org/Mauricus_Brown,Dem,House,no,,,,,,,,,,,"552,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammadov,Ramin,SC-05,https://ballotpedia.org/Ramin_Mammadov,Dem,House,no,,,,,,,,,,,"552,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,SC-05,https://ballotpedia.org/_Open,Rep,House,no,,,,,,,,,,,"552,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clyburn,James,SC-06,https://ballotpedia.org/James_Clyburn,Dem,House,yes,,,,,,,,,,,"506,843",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,SC-06,https://ballotpedia.org/_Open,Rep,House,no,,,,,,,,,,,"506,843",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuler,Harrison,SC-06,https://ballotpedia.org/Harrison_Shuler,Ind,House,no,,,,,,,,,,,"506,843",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watson,Melissa,SC-07,https://ballotpedia.org/Melissa_Watson,Dem,House,no,,,,,,,,,,,"571,428",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huggins,Dewon,SC-07,https://ballotpedia.org/Dewon_Huggins,Rep,House,no,,,,,,,,,,,"571,428",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson,Dusty,SD-AL,https://ballotpedia.org/Dusty_Johnson,Rep,House,yes,,,,,,,,,,,"647,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,Elizabeth,SD-AL,https://ballotpedia.org/Elizabeth_May,Rep,House,no,,,,,,,,,,,"647,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raver,Whitney,SD-AL,https://ballotpedia.org/Whitney_Raver,Dem,House,no,,,,,,,,,,,"647,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wirth,Brian,SD-AL,https://ballotpedia.org/Brian_Wirth,Dem,House,no,,,,,,,,,,,"647,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowe,Chris,TN-01,https://ballotpedia.org/Chris_Rowe,Dem,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith,Larry,TN-01,https://ballotpedia.org/Larry_Smith,Dem,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walsingham,Blair,TN-01,https://ballotpedia.org/Blair_Walsingham,Dem,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arlinghaus,Phil,TN-01,https://ballotpedia.org/Phil_Arlinghaus,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clark,John,TN-01,https://ballotpedia.org/John_Clark,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crowe,Rusty,TN-01,https://ballotpedia.org/Rusty_Crowe,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darden,Steve,TN-01,https://ballotpedia.org/Steve_Darden,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decal,Dustin,TN-01,https://ballotpedia.org/Dustin_Decal,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harshbarger,Diana,TN-01,https://ballotpedia.org/Diana_Harshbarger,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
McKinley,Todd,TN-01,https://ballotpedia.org/Todd_McKinley,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moore,J.S.,TN-01,https://ballotpedia.org/J.S._Moore,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street,Dan,TN-01,https://ballotpedia.org/Dan_Street,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williams,Cody,TN-01,https://ballotpedia.org/Cody_Williams,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williams,Nichole,TN-01,https://ballotpedia.org/Nichole_Williams,Rep,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holder,Steve,TN-01,https://ballotpedia.org/Steve_Holder,Ind,House,no,,,,,,,,,,,"563,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown,Chance,TN-02,https://ballotpedia.org/Chance_Brown,Dem,House,no,,,,,,,,,,,"583,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoyos,Renee,TN-02,https://ballotpedia.org/Renee_Hoyos,Dem,House,no,,,,,,,,,,,"583,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,TN-02,https://ballotpedia.org/_Open,Rep,House,no,,,,,,,,,,,"583,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,
