	Name	First Name	District	ballotpedia.org	Party	Election	Incumbent	Sex
1752	DiBianca	Arthur	TX-21	https://ballotpedia.org/Arthur_DiBianca	Lib	House	no	NA
1753	Preston Kulkarni	Sri	TX-22	https://ballotpedia.org/Sri_Preston_Kulkarni	Dem	House	no	NA
1754	Nehls	Troy	TX-22	https://ballotpedia.org/Troy_Nehls	Rep	House	no	NA
1755	Wall	Kathaleen	TX-22	https://ballotpedia.org/Kathaleen_Wall	Rep	House	no	NA
1756	LeBlanc	Joseph	TX-22	https://ballotpedia.org/Joseph_LeBlanc_(Texas)	Lib	House	no	NA
1757	Ortiz Jones	Gina	TX-23	https://ballotpedia.org/Gina_Ortiz_Jones	Dem	House	no	NA
1758	Gonzales	Tony	TX-23	https://ballotpedia.org/Tony_Gonzales	Rep	House	no	NA
1759	Reyes	Raul Jr.	TX-23	https://ballotpedia.org/Raul_Reyes_Jr._(Texas_congressional_candidate)	Rep	House	no	NA
1760	Martinez	Tim	TX-23	https://ballotpedia.org/Tim_Martinez	Lib	House	no	NA
1761	Villela	Beto	TX-23	https://ballotpedia.org/Beto_Villela	Lib	House	no	NA
1762	Sanders	Steven	TX-23	https://ballotpedia.org/Steven_Sanders_(Texas)	Ind	House	no	NA
1763	Olson	Kim	TX-24	https://ballotpedia.org/Kim_Olson	Dem	House	no	NA
1764	Valenzuela	Candace	TX-24	https://ballotpedia.org/Candace_Valenzuela	Dem	House	no	NA
1765	Van Duyne	Beth	TX-24	https://ballotpedia.org/Beth_Van_Duyne	Rep	House	no	NA
1766	Hamilton	Darren	TX-24	https://ballotpedia.org/Darren_Hamilton	Lib	House	no	NA
1767	Bauer	Mark	TX-24	https://ballotpedia.org/Mark_Bauer	Ind	House	no	NA
1768	Kuzmich	Stephen	TX-24	https://ballotpedia.org/Stephen_Kuzmich	Ind	House	no	NA
1769	Williams	Roger	TX-25	https://ballotpedia.org/Roger_Williams_(Texas)	Rep	House	yes	NA
1770	Oliver	Julie	TX-25	https://ballotpedia.org/Julie_Oliver	Dem	House	no	NA
1771	Kelsey	Bill	TX-25	https://ballotpedia.org/Bill_Kelsey	Lib	House	no	NA
1772	Burgess	Michael C.	TX-26	https://ballotpedia.org/Michael_Burgess	Rep	House	yes	NA
1773	Iannuzzi	Carol	TX-26	https://ballotpedia.org/Carol_Iannuzzi	Dem	House	no	NA
1774	Boler	Mark	TX-26	https://ballotpedia.org/Mark_Boler	Lib	House	no	NA
1775	Cunningham	William	TX-26	https://ballotpedia.org/William_Cunningham_(Texas)	Ind	House	no	NA
1776	Taylor	Jay	TX-26	https://ballotpedia.org/Jay_Taylor	Ind	House	no	NA
1777	Cloud	Michael	TX-27	https://ballotpedia.org/Michael_Cloud_(Texas)	Rep	House	yes	NA
1778	De La Fuente	Ricardo	TX-27	https://ballotpedia.org/Ricardo_De_La_Fuente	Dem	House	no	NA
1779	Gray	Phil	TX-27	https://ballotpedia.org/Phil_Gray	Lib	House	no	NA
1780	Cuellar	Henry	TX-28	https://ballotpedia.org/Henry_Cuellar	Dem	House	no	NA
1781	Whitten	Sandra	TX-28	https://ballotpedia.org/Sandra_Whitten	Rep	House	no	NA
1782	Congdon	Bekah	TX-28	https://ballotpedia.org/Bekah_Congdon	Lib	House	no	NA
1783	Garcia	Sylvia	TX-29	https://ballotpedia.org/Sylvia_Garcia	Dem	House	yes	NA
1784	Zoboulikos-Blanco	Jaimy Annette	TX-29	https://ballotpedia.org/Jaimy_Blanco	Rep	House	no	NA
1785	Kurtz	Phil	TX-29	https://ballotpedia.org/Phil_Kurtz	Lib	House	no	NA
1786	Johnson	Eddie Bernice	TX-30	https://ballotpedia.org/Eddie_Bernice_Johnson	Dem	House	yes	NA
1787	Pennie	Tre	TX-30	https://ballotpedia.org/Tre_Pennie	Rep	House	no	NA
1788	Carter	John	TX-31	https://ballotpedia.org/John_Carter_(Texas)	Rep	House	yes	Male
1789	Imam	Donna	TX-31	https://ballotpedia.org/Donna_Imam	Dem	House	no	NA
1790	Mann	Christine	TX-31	https://ballotpedia.org/Christine_Mann	Dem	House	no	NA
1791	Patterson	Clark	TX-31	https://ballotpedia.org/Clark_Patterson	Lib	House	no	NA
1792	Bravo	Jeremy	TX-31	https://ballotpedia.org/Jeremy_Bravo	Ind	House	no	NA
1793	Schrauth	Moshe	TX-31	NA	Ind	House	no	NA
1794	Allred	Colin	TX-32	https://ballotpedia.org/Colin_Allred	Dem	House	yes	Male
1795	Collins	Genevieve	TX-32	https://ballotpedia.org/Genevieve_Collins	Rep	House	no	NA
1796	Ashby	Ken	TX-32	https://ballotpedia.org/Ken_Ashby	Lib	House	no	NA
1797	Peterson	Christy	TX-32	https://ballotpedia.org/Christy_Peterson	Lib	House	no	NA
1798	Veasey	Marc	TX-33	https://ballotpedia.org/Marc_Veasey	Dem	House	yes	NA
1799	Cordova Vasquez	Fabian	TX-33	https://ballotpedia.org/Fabian_Cordova_Vasquez	Rep	House	no	NA
1800	Reeves	Jason	TX-33	https://ballotpedia.org/Jason_Reeves_(Texas)	Lib	House	no	NA
1801	Quintanilla	Carlos	TX-33	https://ballotpedia.org/Carlos_Quintanilla_(Texas)	Ind	House	no	NA
1802	Vela	Filemon	TX-34	https://ballotpedia.org/Filemon_Vela_(Texas_U.S._representative)	Dem	House	yes	NA
1803	Gonzalez	Rey Jr.	TX-34	https://ballotpedia.org/Rey_Gonzalez	Rep	House	no	NA
1804	Cristo	Anthony	TX-34	https://ballotpedia.org/Anthony_Cristo	Lib	House	no	NA
1805	Doggett	Lloyd	TX-35	https://ballotpedia.org/Lloyd_Doggett	Dem	House	yes	NA
1806	Garcia Sharon	Jenny	TX-35	https://ballotpedia.org/Jenny_Garcia_Sharon	Rep	House	no	NA
1807	Hayward	William	TX-35	https://ballotpedia.org/William_Hayward	Rep	House	no	NA
1808	Loewe	Mark	TX-35	https://ballotpedia.org/Mark_Loewe	Lib	House	no	NA
1809	Mata	Jason Sr.	TX-35	https://ballotpedia.org/Jason_Mata_Sr.	Ind	House	no	NA
1810	Babin	Brian	TX-36	https://ballotpedia.org/Brian_Babin	Rep	House	yes	NA
1811	Lewis	Rashad	TX-36	https://ballotpedia.org/Rashad_Lewis	Dem	House	no	NA
1812	Abbey	Chad	TX-36	https://ballotpedia.org/Chad_Abbey	Lib	House	no	NA
1813	Cheek	Jamie	UT-01	https://ballotpedia.org/Jamie_Cheek	Dem	House	no	NA
1814	Parry	Darren	UT-01	https://ballotpedia.org/Darren_Parry	Dem	House	no	NA
1815	Cannon	Tina	UT-01	https://ballotpedia.org/Tina_Cannon_(Utah)	Rep	House	no	NA
1816	DeYoung	JC	UT-01	https://ballotpedia.org/JC_DeYoung	Rep	House	no	NA
1817	Durbano	Douglas	UT-01	https://ballotpedia.org/Douglas_Durbano	Rep	House	no	NA
1818	Fairbanks	Chadwick H. III	UT-01	https://ballotpedia.org/Chadwick_Fairbanks_III	Rep	House	no	NA
1819	Gibson	Kerry	UT-01	https://ballotpedia.org/Kerry_Gibson	Rep	House	no	NA
1820	Brenchley Hammon	Catherine	UT-01	https://ballotpedia.org/Catherine_Brenchley_Hammon	Rep	House	no	NA
1821	Hartman	Zachary	UT-01	https://ballotpedia.org/Zachary_Hartman	Rep	House	no	NA
1822	Lee	Taylor	UT-01	https://ballotpedia.org/Taylor_Lee	Rep	House	no	NA
1823	Moore	Blake	UT-01	https://ballotpedia.org/Blake_Moore	Rep	House	no	NA
1824	Shepherd	Mark	UT-01	https://ballotpedia.org/Mark_Shepherd_(Utah)	Rep	House	no	NA
1825	Stevenson	Bob	UT-01	https://ballotpedia.org/Bob_Stevenson	Rep	House	no	NA
1826	Wallack	Howard	UT-01	https://ballotpedia.org/Howard_Wallack	Rep	House	no	NA
1827	Witt	Katie	UT-01	https://ballotpedia.org/Katie_Witt	Rep	House	no	NA
1828	Stewart	Chris	UT-02	https://ballotpedia.org/Chris_Stewart_(Utah)	Rep	House	yes	NA
1829	Burkett	Mary	UT-02	https://ballotpedia.org/Mary_Burkett	Rep	House	no	NA
1830	Jensen	Tyrone	UT-02	https://ballotpedia.org/Tyrone_Jensen	Rep	House	no	NA
1831	Jorgensen	Carson	UT-02	https://ballotpedia.org/Carson_Jorgensen	Rep	House	no	NA
1832	Hopkins	Randy	UT-02	https://ballotpedia.org/Randy_Hopkins	Dem	House	no	NA
1833	Livingston	Larry	UT-02	https://ballotpedia.org/Larry_Livingston	Dem	House	no	NA
1834	Kael Weston	John	UT-02	https://ballotpedia.org/John_Kael_Weston	Dem	House	no	NA
1835	Latham	J. Robert	UT-02	https://ballotpedia.org/J._Robert_Latham	Lib	House	no	NA
1836	Curtis	John	UT-03	https://ballotpedia.org/John_Curtis_(Utah)	Rep	House	yes	NA
1837	Aaalders	Timothy Noel	UT-03	https://ballotpedia.org/Tim_Aalders	Rep	House	no	NA
1838	Anderson	Jared Lyle	UT-03	https://ballotpedia.org/Jared_Lyle_Anderson	Dem	House	no	NA
1839	Robinson	Trey	UT-03	https://ballotpedia.org/Trey_Robinson	Dem	House	no	NA
1840	Thorpe	Devin	UT-03	https://ballotpedia.org/Devin_Thorpe	Dem	House	no	NA
1841	Cummings	Daniel Clyde	UT-03	https://ballotpedia.org/Daniel_Clyde_Cummings	Constitution Party	House	no	NA
1842	McNeill	Thomas	UT-03	https://ballotpedia.org/Thomas_McNeill	United Utah Party	House	no	NA
1843	McAdams	Ben	UT-04	https://ballotpedia.org/Ben_McAdams	Dem	House	yes	Male
1844	Beckstrand	Daniel	UT-04	https://ballotpedia.org/Daniel_Beckstrand	Dem	House	no	NA
1845	Lopez	Jonathan	UT-04	https://ballotpedia.org/Jonathan_Lopez	Dem	House	no	NA
1846	Anderson	Kathleen	UT-04	https://ballotpedia.org/Kathleen_Anderson	Rep	House	no	NA
1847	Biesinger	Chris	UT-04	https://ballotpedia.org/Chris_Biesinger	Rep	House	no	NA
1848	Christensen	Trent	UT-04	https://ballotpedia.org/Trent_Christensen	Rep	House	no	NA
1849	Coleman	Kim	UT-04	https://ballotpedia.org/Kim_Coleman	Rep	House	no	NA
1850	McFarland	Jay	UT-04	https://ballotpedia.org/Jay_McFarland	Rep	House	no	NA
1851	Owens	Burgess	UT-04	https://ballotpedia.org/Burgess_Owens	Rep	House	no	NA
1852	Thompson	Cindy	UT-04	https://ballotpedia.org/Cindy_Thompson	Rep	House	no	NA
1853	Molnar	John	UT-04	https://ballotpedia.org/John_Molnar	Lib	House	no	NA
1854	Broderick	Jonia	UT-04	https://ballotpedia.org/Jonia_Broderick	United Utah Party	House	no	NA
1855	Wittman	Robert J.	VA-01	https://ballotpedia.org/Rob_Wittman	Rep	House	yes	NA
1856	Cox	Thomas	VA-01	https://ballotpedia.org/Thomas_Cox_(Virginia)	Dem	House	no	NA
1857	Rashid	Qasim	VA-01	https://ballotpedia.org/Qasim_Rashid	Dem	House	no	NA
1858	Williams	Vangie	VA-01	https://ballotpedia.org/Vangie_Williams	Dem	House	no	NA
1859	Ponteiro	Shawn	VA-01	NA	Ind	House	no	NA
1860	Luria	Elaine	VA-02	https://ballotpedia.org/Elaine_Luria	Dem	House	yes	Female
1861	Mota	Joseph	VA-02	https://ballotpedia.org/Joseph_Mota	Dem	House	no	NA
1862	Baan	Andy	VA-02	https://ballotpedia.org/Andy_Baan	Rep	House	no	NA
1863	Bell	Jarome	VA-02	https://ballotpedia.org/Jarome_Bell	Rep	House	no	NA
1864	Loyola	Ben	VA-02	https://ballotpedia.org/Ben_Loyola	Rep	House	no	NA
1865	Taylor	Scott	VA-02	https://ballotpedia.org/Scott_Taylor_(Virginia)	Rep	House	no	NA
1866	Open	NA	VA-03	https://ballotpedia.org/_Open	Dem	House	no	NA
1867	Burke	Geoffrey	VA-03	https://ballotpedia.org/Geoffrey_Burke	Rep	House	no	NA
1868	Collick	John	VA-03	https://ballotpedia.org/John_Collick	Rep	House	no	NA
1869	Downs	Madison	VA-03	https://ballotpedia.org/Madison_Downs	Rep	House	no	NA
1870	Yacus	George	VA-03	https://ballotpedia.org/George_Yacus	Rep	House	no	NA
1871	Roberts	Kyle	VA-03	https://ballotpedia.org/Kyle_Roberts_(Virginia)	Ind	House	no	NA
1872	Open	NA	VA-04	https://ballotpedia.org/_Open	Dem	House	no	NA
1873	Benjamin	Leon	VA-04	https://ballotpedia.org/Leon_Benjamin	Rep	House	no	NA
1874	Spivey	James	VA-04	https://ballotpedia.org/James_Spivey	Rep	House	no	NA
1875	Riggleman	Denver Lee	VA-05	https://ballotpedia.org/Denver_Riggleman	Rep	House	yes	Male
1876	Good	Bob	VA-05	https://ballotpedia.org/Bob_Good	Rep	House	no	NA
1877	Ayyas	Shadi	VA-05	https://ballotpedia.org/Shadi_Ayyas	Dem	House	no	NA
1878	Huffstetler	Roger Dean	VA-05	https://ballotpedia.org/Roger_Dean_Huffstetler	Dem	House	no	NA
1879	Lesinski	John	VA-05	https://ballotpedia.org/John_Lesinski	Dem	House	no	NA
1880	Russo	Claire	VA-05	https://ballotpedia.org/Claire_Russo	Dem	House	no	NA
1881	Webb	Cameron	VA-05	https://ballotpedia.org/Cameron_Webb	Dem	House	no	NA
1882	Open	NA	VA-06	https://ballotpedia.org/_Open	Dem	House	no	NA
1883	Open	NA	VA-06	https://ballotpedia.org/_Open	Rep	House	no	NA
1884	Quinton	Caleb	VA-06	https://ballotpedia.org/Caleb_Quinton	Green	House	no	NA
1885	Spanberger	Abigail	VA-07	https://ballotpedia.org/Abigail_Spanberger	Dem	House	yes	Female
1886	Dickinson	Mike	VA-07	https://ballotpedia.org/Mike_Dickinson	Rep	House	no	NA
1887	Ennis	Craig	VA-07	https://ballotpedia.org/Craig_Ennis	Rep	House	no	NA
1888	Freitas	Nick	VA-07	https://ballotpedia.org/Nick_Freitas	Rep	House	no	NA
1889	Greenwald	Pete	VA-07	https://ballotpedia.org/Pete_Greenwald	Rep	House	no	NA
1890	Knaggs	Andrew	VA-07	https://ballotpedia.org/Andrew_Knaggs	Rep	House	no	NA
1891	McGuire	John	VA-07	https://ballotpedia.org/John_McGuire	Rep	House	no	NA
1892	Ramirez	Tina	VA-07	https://ballotpedia.org/Tina_Ramirez	Rep	House	no	NA
1893	Roberge	Jason Alexander	VA-07	https://ballotpedia.org/Jason_Alexander_Roberge	Rep	House	no	NA
1894	Williams	Bridgette	VA-07	https://ballotpedia.org/Bridgette_Williams	Rep	House	no	NA
1895	Open	NA	VA-08	https://ballotpedia.org/_Open	Dem	House	no	NA
1896	Ellmore	Mark	VA-08	https://ballotpedia.org/Mark_Ellmore	Rep	House	no	NA
1897	Jordan	Jeff	VA-08	https://ballotpedia.org/Jeff_Jordan_(Virginia)	Rep	House	no	NA
1898	Kim	Heerak Christian	VA-08	https://ballotpedia.org/Heerak_Christian_Kim	Rep	House	no	NA
1899	Webb	Mike	VA-08	https://ballotpedia.org/Mike_Webb	Rep	House	no	NA
1900	Straw	Andrew	VA-08	https://ballotpedia.org/Andrew_Straw	Ind	House	no	NA
1901	Griffith	H. Morgan	VA-09	https://ballotpedia.org/Morgan_Griffith	Rep	House	yes	NA
1902	Dickerson	Cameron	VA-09	https://ballotpedia.org/Cameron_Dickerson	Dem	House	no	NA
1903	Wexton	Jennifer	VA-10	https://ballotpedia.org/Jennifer_Wexton	Dem	House	yes	Female
1904	Andrews	Aliscia	VA-10	https://ballotpedia.org/Aliscia_Andrews	Rep	House	no	NA
1905	Dove	Jeffery Anthony Jr.	VA-10	https://ballotpedia.org/Jeff_Dove_Jr.	Rep	House	no	NA
1906	Jones	Rob	VA-10	https://ballotpedia.org/Rob_Jones	Rep	House	no	NA
1907	Stone	Elizabeth	VA-10	https://ballotpedia.org/Elizabeth_Stone_(Virginia)	Rep	House	no	NA
1908	Truong	Matthew	VA-10	https://ballotpedia.org/Matthew_Truong	Rep	House	no	NA
1909	Mohsini	Zainab	VA-11	https://ballotpedia.org/Zainab_Mohsini	Dem	House	no	NA
1910	Open	NA	VA-11	https://ballotpedia.org/_Open	Rep	House	no	NA
1911	Straw	Andrew	VT-AL	https://ballotpedia.org/Andrew_Straw	Dem	House	no	NA
1912	Open	NA	VT-AL	https://ballotpedia.org/_Open	Rep	House	no	NA
1913	Open	NA	WA-01	https://ballotpedia.org/_Open	Dem	House	no	NA
1914	Beeler	Jeffrey	WA-01	https://ballotpedia.org/Jeffrey_Beeler	Rep	House	no	NA
1915	Call	Jason	WA-02	https://ballotpedia.org/Jason_Call_(Washington)	Dem	House	no	NA
1916	Hazelo	Timothy	WA-02	https://ballotpedia.org/Timothy_Hazelo	Rep	House	no	NA
1917	Herrera Beutler	Jaime	WA-03	https://ballotpedia.org/Jaime_Herrera_Beutler	Rep	House	yes	Female
1918	Atencio	Rudy	WA-03	https://ballotpedia.org/Rudy_Atencio	Rep	House	no	NA
1919	Khalil	Peter	WA-03	https://ballotpedia.org/Peter_Khalil	Dem	House	no	NA
1920	Long	Carolyn	WA-03	https://ballotpedia.org/Carolyn_Long	Dem	House	no	NA
1921	Newhouse	Dan	WA-04	https://ballotpedia.org/Dan_Newhouse	Rep	House	yes	NA
1922	Open	NA	WA-04	https://ballotpedia.org/_Open	Dem	House	no	NA
1923	McMorris Rodgers	Cathy	WA-05	https://ballotpedia.org/Cathy_McMorris_Rodgers	Rep	House	yes	NA
1924	Chase	Rob	WA-05	https://ballotpedia.org/Rob_Chase	Rep	House	no	NA
1925	Armitage	Christopher	WA-05	https://ballotpedia.org/Christopher_Armitage	Dem	House	no	NA
1926	Parson	Rebecca	WA-06	https://ballotpedia.org/Rebecca_Parson	Dem	House	no	NA
1927	Brodhead	Stephan Andrew	WA-06	https://ballotpedia.org/Stephan_Andrew_Brodhead	Rep	House	no	NA
1928	Kreiselmaier	Elizabeth	WA-06	https://ballotpedia.org/Elizabeth_Kreiselmaier	Rep	House	no	NA
1929	Jayapal	Pramila	WA-07	https://ballotpedia.org/Pramila_Jayapal	Dem	House	yes	NA
1930	Martin	Brian	WA-07	https://ballotpedia.org/Brian_Martin_(Washington)	Rep	House	no	NA
1931	Mitchell	James	WA-08	https://ballotpedia.org/James_Mitchell_(Washington)	Dem	House	no	NA
1932	Jensen	Jesse	WA-08	https://ballotpedia.org/Jesse_Jensen	Rep	House	no	NA
1933	Swank	Keith	WA-08	https://ballotpedia.org/Keith_Swank	Rep	House	no	NA
1934	Open	NA	WA-09	https://ballotpedia.org/_Open	Dem	House	no	NA
1935	Open	NA	WA-09	https://ballotpedia.org/_Open	Rep	House	no	NA
1936	Collins	Joshua	WA-10	https://ballotpedia.org/Joshua_Collins	Dem	House	no	NA
1937	Doglio	Beth	WA-10	https://ballotpedia.org/Beth_Doglio	Dem	House	no	NA
1938	Gardner	Phil	WA-10	https://ballotpedia.org/Phil_Gardner	Dem	House	no	NA
1939	Reeves	Kristine	WA-10	https://ballotpedia.org/Kristine_Reeves	Dem	House	no	NA
1940	Strickland	Marilyn	WA-10	https://ballotpedia.org/Marilyn_Strickland	Dem	House	no	NA
1941	Hewett	Don	WA-10	https://ballotpedia.org/Don_Hewett	Rep	House	no	NA
1942	Ingrim	Rian	WA-10	https://ballotpedia.org/Rian_Ingrim	Rep	House	no	NA
1943	Slotnik	Nancy	WA-10	https://ballotpedia.org/Nancy_Slotnick	Rep	House	no	NA
1944	Tate	Ryan	WA-10	https://ballotpedia.org/Ryan_Tate	Rep	House	no	NA
1945	Cunningham	Angela	WI-01	https://ballotpedia.org/Angela_Cunningham	Dem	House	no	NA
1946	Pade	Josh	WI-01	https://ballotpedia.org/Josh_Pade	Dem	House	no	NA
1947	Polack	Roger	WI-01	https://ballotpedia.org/Roger_Polack	Dem	House	no	NA
1948	Open	NA	WI-01	https://ballotpedia.org/_Open	Rep	House	no	NA
1949	Pocan	Mark	WI-02	https://ballotpedia.org/Mark_Pocan	Dem	House	yes	NA
1950	Heller	Jeffery	WI-02	https://ballotpedia.org/Jeffery_Heller	Rep	House	no	NA
1951	Theron	Daniel	WI-02	https://ballotpedia.org/Daniel_Theron	Rep	House	no	NA
1952	Kind	Ronald James	WI-03	https://ballotpedia.org/Ron_Kind	Dem	House	yes	Male
1953	Neumann	Mark A.	WI-03	https://ballotpedia.org/Mark_Neumann_(Wisconsin_congressional_candidate)	Dem	House	no	NA
1954	Cook	Brandon	WI-03	https://ballotpedia.org/Brandon_Cook	Rep	House	no	NA
1955	Ebben	Jessi	WI-03	https://ballotpedia.org/Jessi_Ebben	Rep	House	no	NA
1956	Garske	John	WI-03	https://ballotpedia.org/John_Garske	Rep	House	no	NA
1957	Moats	Shannon	WI-03	NA	Rep	House	no	NA
1958	Peters	Tim	WI-03	https://ballotpedia.org/Tim_Peters	Rep	House	no	NA
1959	Sundblom	Jonathan	WI-03	https://ballotpedia.org/Jonathan_Sundblom	Rep	House	no	NA
1960	Van Orden	Derrick	WI-03	https://ballotpedia.org/Derrick_Van_Orden	Rep	House	no	NA
1961	Virijevich	Alex	WI-03	https://ballotpedia.org/Alex_Virijevich	Rep	House	no	NA
1962	Moore	Gwen	WI-04	https://ballotpedia.org/Gwen_Moore	Dem	House	yes	NA
1963	Werner	Cynthia	WI-04	https://ballotpedia.org/Cynthia_Werner	Rep	House	no	NA
1964	Palzewicz	Tom	WI-05	https://ballotpedia.org/Tom_Palzewicz	Dem	House	no	NA
1965	Fitzgerald	Scott	WI-05	https://ballotpedia.org/Scott_Fitzgerald	Rep	House	no	NA
1966	Grothman	Glenn	WI-06	https://ballotpedia.org/Glenn_Grothman	Rep	House	yes	NA
1967	Beardsley	Michael	WI-06	https://ballotpedia.org/Michael_Beardsley	Dem	House	no	NA
1968	Boor	Matthew	WI-06	https://ballotpedia.org/Matthew_Boor	Dem	House	no	NA
1969	King	Jessica	WI-06	https://ballotpedia.org/Jessica_King_(Wisconsin)	Dem	House	no	NA
1970	Washburn	Amy	WI-06	https://ballotpedia.org/Amy_Washburn	Dem	House	no	NA
1971	Open	NA	WI-07	https://ballotpedia.org/_Open	Dem	House	no	NA
1972	Open	NA	WI-07	https://ballotpedia.org/_Open	Rep	House	no	NA
1973	Gallagher	Mike	WI-08	https://ballotpedia.org/Michael_Gallagher_(Wisconsin)	Rep	House	yes	NA
1974	Stuck	Amanda	WI-08	https://ballotpedia.org/Amanda_Stuck	Dem	House	no	NA
1975	McKinley	David	WV-01	https://ballotpedia.org/David_McKinley	Rep	House	yes	NA
1976	Cline	Natalie	WV-01	https://ballotpedia.org/Natalie_Cline_(West_Virginia)	Dem	House	no	NA
1977	Payne	Tom	WV-01	https://ballotpedia.org/Tom_Payne_(West_Virginia)	Dem	House	no	NA
1978	Mooney	Alexander	WV-02	https://ballotpedia.org/Alexander_Mooney	Rep	House	yes	NA
1979	Hahn	Matthew	WV-02	https://ballotpedia.org/Matthew_Hahn	Rep	House	no	NA
1980	Kunkel	Cathy	WV-02	https://ballotpedia.org/Cathy_Kunkel	Dem	House	no	NA
1981	Miller	Carol	WV-03	https://ballotpedia.org/Carol_Miller_(West_Virginia)	Rep	House	yes	NA
1982	Siegel	Russell	WV-03	https://ballotpedia.org/Russell_Siegel	Rep	House	no	NA
1983	Davis	Paul	WV-03	https://ballotpedia.org/Paul_Davis_(West_Virginia)	Dem	House	no	NA
1984	Lewis	Jeff	WV-03	https://ballotpedia.org/Jeff_Lewis_(West_Virginia)	Dem	House	no	NA
1985	Turner	Hilary	WV-03	https://ballotpedia.org/Hilary_Turner	Dem	House	no	NA
1986	Watson	Eugene	WV-03	https://ballotpedia.org/Eugene_Watson	Dem	House	no	NA
1987	Cheney	Liz	WY-AL	https://ballotpedia.org/Liz_Cheney	Rep	House	yes	NA
1988	Hafner	Carol	WY-AL	https://ballotpedia.org/Carol_Hafner	Dem	House	no	NA
1989	Sullivan	Dan	AK-00	https://ballotpedia.org/Daniel_S._Sullivan	Rep	Senate	yes	Male
1990	Master Newman	Adam	AK-00	https://ballotpedia.org/Adam_Master_Newman	Rep	Senate	no	Male
1991	Open	NA	AK-00	https://ballotpedia.org/_Open	Dem	Senate	no	NA
1992	Gross	Al	AK-00	https://ballotpedia.org/Al_Gross	Ind	Senate	no	NA
1993	Matheny	David	AK-00	https://ballotpedia.org/David_Matheny	Ind	Senate	no	NA
1994	Jones	Doug	AL-00	https://ballotpedia.org/Doug_Jones_(Alabama)	Dem	Senate	yes	Male
1995	Parrish	Michael	AL-00	https://ballotpedia.org/Michael_Parrish_(Alabama)	Unaff.	Senate	no	NA
1996	Sessions	Jeff	AL-00	https://ballotpedia.org/Jeff_Sessions	Rep	Senate	no	NA
1997	Tuberville	Tommy	AL-00	https://ballotpedia.org/Tommy_Tuberville	Rep	Senate	no	NA
1998	Cotton	Tom	AR-00	https://ballotpedia.org/Tom_Cotton	Rep	Senate	yes	Male
1999	Dale Harrington Jr.	Ricky	AR-00	https://ballotpedia.org/Ricky_Dale_Harrington_Jr.	Lib	Senate	no	NA
2000	Whitfield	Dan	AR-00	https://ballotpedia.org/Dan_Whitfield	Ind	Senate	no	NA
2001	McSally	Martha	AZ-00	https://ballotpedia.org/Martha_McSally	Rep	Senate	yes	Female
2002	Brittain	Craig	AZ-00	https://ballotpedia.org/Craig_Brittain	Rep	Senate	no	NA
2003	Burton	P.T	AZ-00	https://ballotpedia.org/PT_Burton	Rep	Senate	no	NA
2004	Getchell	Floyd	AZ-00	https://ballotpedia.org/Floyd_Getchell	Rep	Senate	no	NA
2005	Larose	Josue	AZ-00	https://ballotpedia.org/Josue_Larose	Rep	Senate	no	NA
2006	McCarthy	Daniel	AZ-00	https://ballotpedia.org/Daniel_McCarthy	Rep	Senate	no	NA
2007	Arif	Mohammad	AZ-00	https://ballotpedia.org/Mohammad_Arif	Dem	Senate	no	NA
2008	Bilyeu	Sheila	AZ-00	https://ballotpedia.org/Sheila_Bilyeu	Dem	Senate	no	NA
2009	Kelly	Mark	AZ-00	https://ballotpedia.org/Mark_Kelly	Dem	Senate	no	NA
2010	Vasquez	Juan Angel	AZ-00	https://ballotpedia.org/Juan_Angel_Vasquez_(Arizona)	Dem	Senate	no	NA
2011	Gardner	Cory	CO-00	https://ballotpedia.org/Cory_Gardner	Rep	Senate	yes	Male
2012	Bray	Diana	CO-00	https://ballotpedia.org/Diana_Bray	Dem	Senate	no	NA
2013	Garcia	Lorena	CO-00	https://ballotpedia.org/Lorena_Garcia	Dem	Senate	no	NA
2014	Goldfischer	David	CO-00	https://ballotpedia.org/David_Goldfischer	Dem	Senate	no	NA
2015	Hickenlooper	John	CO-00	https://ballotpedia.org/John_Hickenlooper	Dem	Senate	no	NA
2016	Critter Milton	Christopher Hawkins	CO-00	https://ballotpedia.org/Christopher_Hawkins_Critter_Milton	Unity-Col	Senate	no	NA
2017	Romanoff	Andrew	CO-00	https://ballotpedia.org/Andrew_Romanoff	Dem	Senate	no	NA
2018	Rose Spaulding	Stephany	CO-00	https://ballotpedia.org/Stephany_Rose_Spaulding	Dem	Senate	no	NA
2019	Underwood	Erik	CO-00	https://ballotpedia.org/Erik_Underwood	Dem	Senate	no	NA
2020	Ferrigno Warren	Michelle	CO-00	https://ballotpedia.org/Michelle_Ferrigno_Warren	Dem	Senate	no	NA
2021	Zornio	Trish	CO-00	https://ballotpedia.org/Trish_Zornio	Dem	Senate	no	NA
2022	Evans	Stephan	CO-00	https://ballotpedia.org/Stephan_Evans	Unity-Col	Senate	no	NA
2023	Rodriguez	Joshua	CO-00	https://ballotpedia.org/Joshua_Rodriguez	Unity-Col	Senate	no	NA
2024	Bellamy	Veronique	CO-00	https://ballotpedia.org/Veronique_Bellamy	Socialist	Senate	no	NA
2025	Camp	Joseph	CO-00	https://ballotpedia.org/Joseph_Camp	Ind	Senate	no	NA
2026	Coons	Chris	DE-00	https://ballotpedia.org/Chris_Coons	Dem	Senate	yes	Male
